4529,1331
6672,1331
6049,1333
8329,1333
6364,1334
4854,1335
7312,1335
2145,1336
167,1337
5790,1337
6340,1337
9662,1337
4466,1339
7688,1339
4202,1340
4881,1344
7185,1344
3682,1350
5281,1350
6205,1350
9321,1350
6713,1354
9465,1355
6342,1356
8175,1356
3329,1358
4177,1358
128,1359
7654,1359
8994,1360
8442,1361
1689,1362
2370,1363
3972,1363
7379,1363
7572,1363
4423,1364
1563,1366
7654,1366
674,1367
2809,1367
6265,1367
3541,1368
1843,1370
3647,1374
3045,1375
7358,1377
3977,1379
4316,1380
5297,1382
537,1383
3527,1383
8350,1383
7758,1385
1619,1388
2136,1389
6641,1390
371,1394
8779,1394
3232,1395
8840,1395
3461,1396
4858,1396
9043,1397
518,1398
5452,1398
6282,1399
7784,1399
3220,1400
4154,1400
1905,1401
6677,1402
9792,1403
4724,1404
8460,1404
75,1407
3113,1407
5023,1407
7117,1407
9535,1407
4567,1409
6428,1409
9671,1410
2793,1411
5571,1411
2058,1413
7277,1413
8335,1414
2302,1415
2876,1415
9427,1416
7654,1417
3295,1418
7924,1418
8894,1418
3895,1420
7480,1422
244,1423
1757,1423
619,1424
2698,1425
6312,1425
8904,1425
2209,1427
4806,1428
1832,1430
5341,1431
7774,1431
5458,1432
7635,1432
4696,1433
376,1434
831,1435
1283,1436
9375,1437
4567,1438
1298,1439
7654,1440
1336,1441
3241,1443
6498,1445
7166,1446
7504,1446
2400,1447
7654,1447
6188,1449
8585,1454
9249,1455
1283,1456
8544,1456
5466,1457
9689,1457
6904,1458
9167,1458
1422,1459
3455,1460
5275,1460
2003,1461
9454,1465
6654,1466
7446,1466
8300,1466
8869,1466
1041,1467
6980,1468
7911,1468
8669,1470
7516,1473
7711,1474
1616,1477
2330,1478
4567,1478
9804,1479
4567,1480
5568,1480
3308,1481
4958,1481
2070,1482
5855,1482
1622,1483
7386,1483
3476,1485
1114,1487
5551,1487
5558,1487
8293,1488
3285,1489
9168,1489
9319,1489
772,1490
9531,1490
1236,1491
3055,1492
8035,1492
161,1493
8774,1493
507,1494
6176,1496
1861,1497
3808,1497
519,1498
5553,1498
8167,1498
809,1499
1254,1499
1464,1500
7385,1501
8237,1501
7636,1502
4940,1503
5295,1503
3976,1504
8550,1504
5979,1505
9346,1505
7758,1506
7146,1509
9833,1510
8006,1511
650,1512
4567,1512
3539,1514
9998,1514
3135,1515
4333,1516
379,1518
1267,1518
4567,1519
7694,1521
3844,1522
5697,1522
2953,1523
7218,1523
4567,1524
629,1525
7117,1525
7654,1525
4567,1527
6361,1528
1070,1529
2572,1529
3566,1529
9530,1531
2350,1532
3603,1533
6618,1533
4173,1534
6518,1534
7378,1535
4973,1536
4919,1537
3387,1540
8541,1541
5227,1543
6395,1543
2066,1546
6379,1547
6853,1550
867,1551
1481,1553
3795,1553
5357,1553
5485,1553
6100,1553
3638,1554
8054,1554
5187,1555
9068,1556
2641,1557
4182,1557
359,1560
3921,1560
5514,1565
8532,1565
2526,1567
8711,1567
4567,1568
4105,1569
5526,1569
7999,1569
8182,1569
8991,1571
5480,1573
7727,1573
5007,1574
6198,1574
7284,1574
1015,1575
6082,1575
1739,1576
2503,1577
8329,1578
8443,1578
3736,1579
5120,1580
8687,1586
5687,1587
3687,1588
3978,1588
7654,1588
4567,1590
7353,1591
3375,1592
7708,1592
9556,1592
9676,1592
4567,1593
8462,1593
8469,1595
4934,1596
7401,1597
3377,1598
3712,1599
3805,1601
7654,1602
1792,1607
6148,1608
9289,1608
1889,1610
4551,1611
7654,1611
8635,1612
9369,1612
388,1615
1807,1616
4884,1617
2663,1619
2442,1620
3019,1621
2776,1623
8993,1623
5742,1624
3197,1625
4142,1625
6875,1626
6436,1628
4856,1629
9169,1629
7757,1636
4567,1637
5483,1639
6298,1639
7096,1639
7658,1640
8916,1640
183,1641
3059,1641
4484,1641
8050,1641
1835,1643
7939,1643
637,1644
3090,1645
5959,1646
707,1647
1771,1647
8549,1647
3952,1649
7524,1649
2884,1651
8672,1654
9073,1655
5726,1656
7915,1656
4473,1658
3779,1659
6729,1660
7758,1660
6271,1661
9071,1661
3037,1662
3728,1663
8814,1663
4056,1664
5665,1664
8149,1664
8316,1666
9571,1666
5312,1667
9262,1668
9076,1671
1617,1672
6703,1672
2495,1674
963,1675
7730,1676
8775,1677
3071,1679
7114,1679
1329,1680
7138,1681
2729,1682
4730,1682
6616,1684
7538,1685
8467,1685
6698,1686
2180,1687
6799,1687
9479,1687
7195,1688
7654,1691
80,1692
1538,1692
5329,1692
1360,1695
8080,1696
2924,1698
9311,1700
292,1702
5563,1702
9475,1705
1488,1709
5630,1709
9929,1709
704,1710
6264,1711
9064,1711
5220,1712
6430,1712
2942,1714
2567,1715
999,1716
8012,1716
8924,1716
4090,1717
5196,1717
9195,1717
4919,1719
9418,1719
2151,1721
9855,1721
1605,1722
90,1723
554,1723
8394,1724
6291,1726
9394,1726
1877,1727
7654,1727
833,1728
2789,1728
5362,1731
6818,1733
8931,1734
2940,1735
4946,1736
2739,1737
7682,1738
6844,1741
8907,1741
9121,1741
8480,1742
4217,1743
6675,1743
563,1744
2537,1744
4701,1747
8317,1747
9051,1747
5441,1749
599,1750
6366,1750
4990,1751
1709,1753
1826,1753
8256,1753
9038,1753
2207,1754
9803,1754
917,1755
4185,1756
4567,1756
4021,1757
4819,1757
58,1759
6130,1759
766,1761
8854,1761
6564,1762
7640,1764
7696,1765
498,1766
7654,1766
8853,1766
9431,1766
602,1767
732,1768
1002,1770
9668,1770
3336,1771
4767,1771
8797,1773
3816,1775
4102,1775
5976,1775
2000,1781
3945,1781
6137,1781
7481,1781
8316,1781
5841,1783
4722,1784
5077,1787
6966,1790
1771,1792
7015,1792
680,1793
8369,1794
5434,1795
6326,1795
4118,1796
2957,1798
7946,1800
7838,1801
6000,1802
1403,1803
8307,1803
1538,1806
7375,1806
2113,1807
1566,1808
7704,1808
2432,1810
8324,1811
3475,1812
7285,1812
8977,1812
2408,1813
4602,1814
4843,1814
364,1817
3584,1817
2900,1818
7968,1819
1623,1821
646,1824
2765,1824
4404,1824
2534,1826
9709,1829
7654,1831
9320,1831
2567,1832
5363,1832
1217,1834
1626,1834
7925,1834
9290,1835
2704,1838
7310,1838
149,1839
7135,1840
7654,1840
2860,1841
5322,1841
5513,1842
6934,1842
4648,1843
5925,1844
7409,1846
4567,1848
8159,1848
9438,1848
5823,1853
5108,1855
3780,1856
8780,1858
6153,1860
7654,1860
9782,1860
2119,1861
3053,1861
6403,1866
1159,1868
1361,1868
6548,1869
8799,1870
316,1871
4567,1872
5535,1872
3285,1873
1336,1874
2421,1874
6108,1876
7563,1877
4919,1880
8548,1881
1766,1882
6143,1882
3934,1883
8370,1884
2434,1885
9494,1885
8418,1886
5129,1887
20,1888
8816,1888
2660,1889
7881,1889
674,1890
7503,1892
1149,1893
5923,1894
5989,1894
775,1897
7301,1897
3318,1898
5048,1899
8151,1899
7679,1900
7751,1900
574,1903
2456,1903
4713,1903
5510,1903
5647,1904
5855,1904
5269,1905
9203,1905
5224,1906
7182,1906
1717,1907
3217,1908
8383,1908
442,1909
863,1910
1822,1911
4567,1911
2205,1912
5863,1915
3501,1916
6636,1917
7648,1917
4275,1919
2857,1920
4728,1921
9911,1921
9871,1922
728,1923
7654,1924
774,1925
2977,1926
309,1928
2081,1928
6444,1928
4294,1929
5883,1929
7055,1929
3295,1930
6174,1930
1353,1931
3449,1931
2071,1932
8554,1932
2081,1934
6388,1934
3300,1937
3999,1939
4567,1939
5199,1939
6770,1939
270,1940
522,1940
7375,1940
8629,1940
1236,1941
6036,1942
2397,1943
2790,1943
3536,1944
9360,1944
9701,1946
6371,1947
4388,1948
6765,1948
9571,1948
7577,1949
2668,1950
498,1951
8573,1952
522,1954
3361,1954
4536,1954
9095,1956
472,1957
7864,1957
7387,1958
4738,1959
101,1960
3322,1960
7573,1960
9532,1960
589,1961
6088,1961
7654,1961
9592,1963
224,1965
6035,1967
9535,1967
4567,1968
9351,1968
3154,1969
651,1970
3680,1970
43,1971
2517,1972
2997,1972
5710,1975
9566,1976
819,1977
5773,1979
8621,1982
1311,1983
8236,1983
8202,1986
1288,1987
570,1989
9461,1990
1094,1991
4386,1991
3348,1993
3282,1995
3915,1995
5013,1996
3125,1998
822,2000
6950,2001
6292,2007
9363,2008
2251,2009
6169,2009
7665,2009
7881,2012
8039,2012
4054,2014
4676,2014
8067,2017
8738,2017
4768,2019
7085,2023
9863,2023
7703,2024
1970,2026
3057,2027
4988,2027
7858,2027
4903,2028
2536,2029
7332,2030
6851,2031
3509,2034
2891,2035
5536,2035
4931,2036
2676,2037
2975,2037
4149,2037
1497,2038
717,2039
4324,2039
5952,2039
7499,2043
7181,2044
2150,2047
5380,2048
6184,2048
3098,2051
7654,2052
1440,2054
7197,2054
5434,2056
2904,2057
4554,2057
5211,2058
40,2060
3798,2060
4567,2061
1459,2063
4823,2063
5648,2064
2709,2066
3297,2067
4921,2067
855,2068
2909,2068
3807,2068
2594,2071
1315,2072
4567,2072
5574,2072
7654,2075
4567,2076
4988,2076
5618,2077
8516,2077
7125,2080
4500,2081
7343,2083
3108,2085
8965,2085
5087,2088
7840,2092
9399,2092
9438,2092
7082,2095
7684,2095
2062,2097
3411,2097
5674,2097
5266,2098
2451,2099
8788,2100
3664,2102
8586,2103
5839,2104
4695,2106
5031,2106
9561,2106
115,2111
7164,2112
6716,2113
3059,2114
3677,2114
817,2115
2718,2115
3350,2115
5756,2115
4585,2116
1109,2117
3609,2117
4215,2117
4189,2118
5652,2120
1014,2123
3020,2123
8418,2124
4032,2125
1133,2126
3167,2126
2687,2128
1741,2131
1908,2131
3129,2131
4575,2131
7677,2131
445,2133
4567,2133
2822,2134
9226,2134
7654,2135
9864,2135
2893,2137
4659,2137
6974,2137
6946,2138
3834,2139
7251,2143
5466,2145
1912,2147
3992,2147
7453,2148
9163,2148
9445,2148
821,2149
4724,2149
309,2150
785,2150
9226,2150
337,2151
581,2154
6219,2156
6947,2158
7023,2158
4635,2159
4109,2161
4141,2161
7794,2161
7960,2161
365,2162
1785,2162
2065,2163
4686,2164
9592,2164
2343,2166
8841,2166
5891,2167
5950,2167
9958,2169
6377,2170
8471,2173
1979,2174
7654,2174
949,2175
4441,2179
9027,2180
4170,2182
9448,2182
8803,2183
2603,2184
1754,2185
6867,2185
5970,2187
1274,2188
3996,2188
2352,2190
2401,2190
4675,2190
5954,2190
2114,2193
3443,2194
654,2195
826,2195
9640,2195
2221,2196
4146,2196
5559,2196
6345,2198
4834,2199
6792,2201
83,2202
7093,2202
1110,2205
4983,2206
9227,2207
101,2208
9143,2208
5584,2209
6761,2211
4109,2212
8038,2215
1237,2216
6143,2216
7020,2217
1454,2218
3279,2218
1941,2219
3367,2219
4650,2219
1024,2220
1183,2222
2636,2222
5384,2222
195,2223
5055,2223
6521,2223
6554,2224
9688,2226
551,2228
4946,2230
481,2231
8401,2231
3965,2232
2815,2233
3987,2234
4567,2234
6059,2235
8237,2235
2085,2236
7773,2238
4448,2239
5550,2240
7236,2241
5577,2243
2694,2245
3817,2245
8547,2245
8353,2246
8566,2246
544,2248
6893,2248
1849,2249
7019,2249
4567,2253
4831,2256
6387,2256
2477,2257
2557,2257
3768,2257
1130,2259
433,2264
9267,2264
1930,2266
3445,2266
3464,2266
1616,2267
5269,2267
6153,2267
8882,2267
7459,2268
9179,2270
2715,2271
8367,2271
9766,2271
4993,2274
4170,2276
8867,2276
1932,2277
4225,2277
6926,2277
9023,2277
4594,2279
7029,2283
9822,2283
1352,2285
4955,2285
4063,2286
6643,2286
3466,2288
7292,2288
1675,2290
7902,2290
4567,2291
8399,2291
2815,2292
8161,2293
5698,2294
7654,2294
1860,2295
4478,2295
5373,2295
919,2296
2726,2296
2443,2298
8369,2298
4904,2299
8937,2299
3741,2300
348,2302
6631,2302
8668,2302
9727,2302
4102,2303
5331,2303
1398,2304
2900,2304
415,2305
3580,2306
770,2310
6891,2310
9626,2311
938,2313
9242,2315
5758,2316
7232,2316
8838,2316
9092,2316
2985,2317
3019,2318
6986,2318
1631,2320
6736,2322
9020,2323
2926,2324
8070,2325
1119,2326
1034,2329
2631,2329
6672,2331
7669,2331
7181,2334
8780,2334
6749,2336
2617,2338
3519,2338
9800,2338
9723,2339
1885,2343
7723,2344
8720,2344
1968,2345
5109,2345
7255,2346
7357,2348
981,2351
9634,2351
7085,2354
3073,2355
8882,2355
1899,2356
4314,2356
5622,2356
21,2357
292,2357
6824,2357
3088,2358
2745,2363
3056,2365
3233,2367
4494,2367
6564,2367
6999,2367
7427,2367
3119,2368
3389,2368
9561,2368
1828,2369
3326,2369
8782,2369
9127,2369
5377,2370
6947,2372
5294,2373
6891,2374
582,2376
4567,2376
4616,2376
115,2378
6885,2378
4714,2379
17,2380
5,2381
4083,2381
7607,2382
9528,2383
6219,2384
7996,2384
3630,2385
4567,2385
5312,2385
1403,2386
3288,2386
86,2388
1230,2388
5079,2389
6834,2389
5658,2392
5707,2392
7804,2392
1966,2394
8478,2399
6059,2401
562,2402
4210,2403
1927,2404
5303,2405
4182,2408
4161,2409
5544,2409
612,2411
7229,2412
9010,2412
3965,2413
9789,2413
7251,2414
738,2415
5049,2416
7639,2416
6725,2417
2936,2418
9031,2418
2747,2419
846,2421
6326,2421
5716,2422
841,2423
